userId,group,itemNo,responseNo,checked
6d1b18bc3805421ba0d947e135a2504b,1,1,1,1
6d1b18bc3805421ba0d947e135a2504b,1,1,2,1
6d1b18bc3805421ba0d947e135a2504b,1,1,3,0
6d1b18bc3805421ba0d947e135a2504b,1,1,4,0
6d1b18bc3805421ba0d947e135a2504b,1,1,5,0
6d1b18bc3805421ba0d947e135a2504b,1,1,6,0
6d1b18bc3805421ba0d947e135a2504b,1,0,1,0
6d1b18bc3805421ba0d947e135a2504b,1,0,2,1
6d1b18bc3805421ba0d947e135a2504b,1,0,3,1
6d1b18bc3805421ba0d947e135a2504b,1,0,4,0
6d1b18bc3805421ba0d947e135a2504b,1,0,5,0
6d1b18bc3805421ba0d947e135a2504b,1,0,6,0
6d1b18bc3805421ba0d947e135a2504b,1,3,1,0
6d1b18bc3805421ba0d947e135a2504b,1,3,2,0
6d1b18bc3805421ba0d947e135a2504b,1,3,3,0
6d1b18bc3805421ba0d947e135a2504b,1,3,4,1
6d1b18bc3805421ba0d947e135a2504b,1,3,5,0
6d1b18bc3805421ba0d947e135a2504b,1,3,6,0
6d1b18bc3805421ba0d947e135a2504b,1,2,1,0
6d1b18bc3805421ba0d947e135a2504b,1,2,2,0
6d1b18bc3805421ba0d947e135a2504b,1,2,3,0
6d1b18bc3805421ba0d947e135a2504b,1,2,4,0
6d1b18bc3805421ba0d947e135a2504b,1,2,5,1
6d1b18bc3805421ba0d947e135a2504b,1,2,6,0
6d1b18bc3805421ba0d947e135a2504b,1,4,1,0
6d1b18bc3805421ba0d947e135a2504b,1,4,2,0
6d1b18bc3805421ba0d947e135a2504b,1,4,3,0
6d1b18bc3805421ba0d947e135a2504b,1,4,4,0
6d1b18bc3805421ba0d947e135a2504b,1,4,5,1
6d1b18bc3805421ba0d947e135a2504b,1,4,6,0
6d1b18bc3805421ba0d947e135a2504b,1,5,1,0
6d1b18bc3805421ba0d947e135a2504b,1,5,2,0
6d1b18bc3805421ba0d947e135a2504b,1,5,3,0
6d1b18bc3805421ba0d947e135a2504b,1,5,4,0
6d1b18bc3805421ba0d947e135a2504b,1,5,5,1
6d1b18bc3805421ba0d947e135a2504b,1,5,6,0
6d1b18bc3805421ba0d947e135a2504b,1,6,1,0
6d1b18bc3805421ba0d947e135a2504b,1,6,2,0
6d1b18bc3805421ba0d947e135a2504b,1,6,3,0
6d1b18bc3805421ba0d947e135a2504b,1,6,4,1
6d1b18bc3805421ba0d947e135a2504b,1,6,5,0
6d1b18bc3805421ba0d947e135a2504b,1,6,6,0
6d1b18bc3805421ba0d947e135a2504b,1,7,1,0
6d1b18bc3805421ba0d947e135a2504b,1,7,2,0
6d1b18bc3805421ba0d947e135a2504b,1,7,3,0
6d1b18bc3805421ba0d947e135a2504b,1,7,4,0
6d1b18bc3805421ba0d947e135a2504b,1,7,5,1
6d1b18bc3805421ba0d947e135a2504b,1,7,6,0
6d1b18bc3805421ba0d947e135a2504b,1,8,1,0
6d1b18bc3805421ba0d947e135a2504b,1,8,2,0
6d1b18bc3805421ba0d947e135a2504b,1,8,3,0
6d1b18bc3805421ba0d947e135a2504b,1,8,4,1
6d1b18bc3805421ba0d947e135a2504b,1,8,5,0
6d1b18bc3805421ba0d947e135a2504b,1,8,6,0
6d1b18bc3805421ba0d947e135a2504b,1,9,1,0
6d1b18bc3805421ba0d947e135a2504b,1,9,2,0
6d1b18bc3805421ba0d947e135a2504b,1,9,3,0
6d1b18bc3805421ba0d947e135a2504b,1,9,4,0
6d1b18bc3805421ba0d947e135a2504b,1,9,5,1
6d1b18bc3805421ba0d947e135a2504b,1,9,6,0
669914495f4a421fa14f0fc62d7cce66,0,1,1,1
669914495f4a421fa14f0fc62d7cce66,0,1,2,0
669914495f4a421fa14f0fc62d7cce66,0,1,3,0
669914495f4a421fa14f0fc62d7cce66,0,1,4,0
669914495f4a421fa14f0fc62d7cce66,0,1,5,0
669914495f4a421fa14f0fc62d7cce66,0,1,6,0
669914495f4a421fa14f0fc62d7cce66,0,0,1,0
669914495f4a421fa14f0fc62d7cce66,0,0,2,1
669914495f4a421fa14f0fc62d7cce66,0,0,3,0
669914495f4a421fa14f0fc62d7cce66,0,0,4,1
669914495f4a421fa14f0fc62d7cce66,0,0,5,1
669914495f4a421fa14f0fc62d7cce66,0,0,6,0
669914495f4a421fa14f0fc62d7cce66,0,3,1,0
669914495f4a421fa14f0fc62d7cce66,0,3,2,0
669914495f4a421fa14f0fc62d7cce66,0,3,3,0
669914495f4a421fa14f0fc62d7cce66,0,3,4,0
669914495f4a421fa14f0fc62d7cce66,0,3,5,1
669914495f4a421fa14f0fc62d7cce66,0,3,6,0
669914495f4a421fa14f0fc62d7cce66,0,2,1,0
669914495f4a421fa14f0fc62d7cce66,0,2,2,0
669914495f4a421fa14f0fc62d7cce66,0,2,3,0
669914495f4a421fa14f0fc62d7cce66,0,2,4,0
669914495f4a421fa14f0fc62d7cce66,0,2,5,1
669914495f4a421fa14f0fc62d7cce66,0,2,6,0
669914495f4a421fa14f0fc62d7cce66,0,4,1,0
669914495f4a421fa14f0fc62d7cce66,0,4,2,0
669914495f4a421fa14f0fc62d7cce66,0,4,3,0
669914495f4a421fa14f0fc62d7cce66,0,4,4,0
669914495f4a421fa14f0fc62d7cce66,0,4,5,1
669914495f4a421fa14f0fc62d7cce66,0,4,6,0
669914495f4a421fa14f0fc62d7cce66,0,5,1,0
669914495f4a421fa14f0fc62d7cce66,0,5,2,0
669914495f4a421fa14f0fc62d7cce66,0,5,3,0
669914495f4a421fa14f0fc62d7cce66,0,5,4,0
669914495f4a421fa14f0fc62d7cce66,0,5,5,1
669914495f4a421fa14f0fc62d7cce66,0,5,6,0
669914495f4a421fa14f0fc62d7cce66,0,6,1,0
669914495f4a421fa14f0fc62d7cce66,0,6,2,0
669914495f4a421fa14f0fc62d7cce66,0,6,3,0
669914495f4a421fa14f0fc62d7cce66,0,6,4,0
669914495f4a421fa14f0fc62d7cce66,0,6,5,0
669914495f4a421fa14f0fc62d7cce66,0,6,6,1
669914495f4a421fa14f0fc62d7cce66,0,7,1,0
669914495f4a421fa14f0fc62d7cce66,0,7,2,1
669914495f4a421fa14f0fc62d7cce66,0,7,3,0
669914495f4a421fa14f0fc62d7cce66,0,7,4,0
669914495f4a421fa14f0fc62d7cce66,0,7,5,0
669914495f4a421fa14f0fc62d7cce66,0,7,6,0
669914495f4a421fa14f0fc62d7cce66,0,8,1,0
669914495f4a421fa14f0fc62d7cce66,0,8,2,0
669914495f4a421fa14f0fc62d7cce66,0,8,3,0
669914495f4a421fa14f0fc62d7cce66,0,8,4,0
669914495f4a421fa14f0fc62d7cce66,0,8,5,1
669914495f4a421fa14f0fc62d7cce66,0,8,6,0
669914495f4a421fa14f0fc62d7cce66,0,9,1,0
669914495f4a421fa14f0fc62d7cce66,0,9,2,0
669914495f4a421fa14f0fc62d7cce66,0,9,3,0
669914495f4a421fa14f0fc62d7cce66,0,9,4,0
669914495f4a421fa14f0fc62d7cce66,0,9,5,1
669914495f4a421fa14f0fc62d7cce66,0,9,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,1,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,1,2,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,1,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,1,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,1,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,1,6,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,0,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,0,2,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,0,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,0,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,0,5,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,0,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,3,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,3,2,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,3,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,3,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,3,5,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,3,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,2,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,2,2,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,2,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,2,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,2,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,2,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,4,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,4,2,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,4,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,4,4,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,4,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,4,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,5,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,5,2,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,5,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,5,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,5,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,5,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,6,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,6,2,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,6,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,6,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,6,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,6,6,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,7,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,7,2,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,7,3,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,7,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,7,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,7,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,8,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,8,2,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,8,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,8,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,8,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,8,6,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,9,1,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,9,2,1
0b76dd21a2dd43d5bb9ca87c14898d1d,0,9,3,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,9,4,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,9,5,0
0b76dd21a2dd43d5bb9ca87c14898d1d,0,9,6,0
459c811e7dd440a79175ee204f709a86,1,0,1,0
459c811e7dd440a79175ee204f709a86,1,0,2,0
459c811e7dd440a79175ee204f709a86,1,0,3,0
459c811e7dd440a79175ee204f709a86,1,0,4,0
459c811e7dd440a79175ee204f709a86,1,0,5,0
459c811e7dd440a79175ee204f709a86,1,0,6,1
459c811e7dd440a79175ee204f709a86,1,1,1,1
459c811e7dd440a79175ee204f709a86,1,1,2,1
459c811e7dd440a79175ee204f709a86,1,1,3,1
459c811e7dd440a79175ee204f709a86,1,1,4,1
459c811e7dd440a79175ee204f709a86,1,1,5,1
459c811e7dd440a79175ee204f709a86,1,1,6,0
459c811e7dd440a79175ee204f709a86,1,2,1,0
459c811e7dd440a79175ee204f709a86,1,2,2,0
459c811e7dd440a79175ee204f709a86,1,2,3,0
459c811e7dd440a79175ee204f709a86,1,2,4,0
459c811e7dd440a79175ee204f709a86,1,2,5,1
